Origem,Destino,Distancia
ACRELANDIA,TEUTONIA,3627.07240040936
ACRELANDIA,TIRADENTES DO SUL,3199.39529094852
ACRELANDIA,TOROPI,3443.718785264233
ACRELANDIA,TORRES,3792.623515977233
ACRELANDIA,TRAMANDAI,3829.176519016685
ACRELANDIA,TRAVESSEIRO,3589.0640151484517
ACRELANDIA,TRES ARROIOS,3373.6131200790596
ACRELANDIA,TRES CACHOEIRAS,3788.142879340385
ACRELANDIA,TRES COROAS,3721.2115211966725
ACRELANDIA,TRES DE MAIO,3232.6377341115412
ACRELANDIA,TRES FORQUILHAS,3784.749987268303
ACRELANDIA,TRES PALMEIRAS,3327.3068145601164
ACRELANDIA,TRES PASSOS,3218.6240833701827
ACRELANDIA,TRINDADE DO SUL,3312.639730566356
ACRELANDIA,TRIUNFO,3693.1040087217834
ACRELANDIA,TUCUNDUVA,3202.4732169324598
ACRELANDIA,TUNAS,3494.3898643095495
ACRELANDIA,TUPANCI DO SUL,3475.6038577377903
ACRELANDIA,TUPANCIRETA,3424.1763518610946
ACRELANDIA,TUPANDI,3661.914390473282
ACRELANDIA,TUPARENDI,3211.590210292651
ACRELANDIA,TURUCU,3835.260185750269
ACRELANDIA,UBIRETAMA,3232.022739841201
ACRELANDIA,UNIAO DA SERRA,3532.2645817733955
ACRELANDIA,UNISTALDA,3323.3859307155917
ACRELANDIA,URUGUAIANA,3292.310282296098
ACRELANDIA,VACARIA,3594.5273761990593
ACRELANDIA,VALE DO SOL,3575.64538011487
ACRELANDIA,VALE REAL,3666.878333208698
ACRELANDIA,VALE VERDE,3636.5611855754037
ACRELANDIA,VANINI,3511.266793499001
ACRELANDIA,VENANCIO AIRES,3614.3726570111357
ACRELANDIA,VERA CRUZ,3602.9447877509524
ACRELANDIA,VERANOPOLIS,3589.540191659879
ACRELANDIA,VESPASIANO CORREA,3578.617540326331
ACRELANDIA,VIADUTOS,3392.0286095360366
ACRELANDIA,VIAMAO,3765.7350664263995
ACRELANDIA,VICENTE DUTRA,3227.8196923648675
ACRELANDIA,VICTOR GRAEFF,3446.8801749861645
ACRELANDIA,VILA FLORES,3582.346812609272
ACRELANDIA,VILA LANGARO,3443.234485432944
ACRELANDIA,VILA MARIA,3492.051490291827
ACRELANDIA,VILA NOVA DO SUL,3577.0688689164826
ACRELANDIA,VISTA ALEGRE,3243.8174531036875
ACRELANDIA,VISTA ALEGRE DO PRATA,3553.494825233293
ACRELANDIA,VISTA GAUCHA,3218.2653036795073
ACRELANDIA,VITORIA DAS MISSOES,3284.6049687468058
ACRELANDIA,XANGRI-LA,3816.68398261004
ACRELANDIA,ABDON BATISTA,3486.7926680755463
ACRELANDIA,ABELARDO LUZ,3253.1707252075353
ACRELANDIA,AGROLANDIA,3577.0806405627095
ACRELANDIA,AGRONOMICA,3571.948993011862
ACRELANDIA,AGUA DOCE,3370.516490314584
ACRELANDIA,AGUAS DE CHAPECO,3252.942550848266
ACRELANDIA,AGUAS FRIAS,3242.363834946287
ACRELANDIA,AGUAS MORNAS,3702.419408040568
ACRELANDIA,ALFREDO WAGNER,3654.206850736436
ACRELANDIA,ALTO BELA VISTA,3392.833828391856
ACRELANDIA,ANCHIETA,3160.681182477969
ACRELANDIA,ANGELINA,3673.5470850989245
ACRELANDIA,ANITA GARIBALDI,3484.533686117616
ACRELANDIA,ANITAPOLIS,3695.115200074848
ACRELANDIA,ANTONIO CARLOS,3689.9406153005675
ACRELANDIA,APIUNA,3579.3012012832196
ACRELANDIA,ARABUTA,3336.3677537990698
ACRELANDIA,ARAQUARI,3580.3877734346133
ACRELANDIA,ARARANGUA,3770.669742403925
ACRELANDIA,ARMAZEM,3743.133234628741
ACRELANDIA,ARROIO TRINTA,3384.138784484042
ACRELANDIA,ARVOREDO,3298.895616530043
ACRELANDIA,ASCURRA,3573.102104936942
ACRELANDIA,ATALANTA,3581.9444846651136
ACRELANDIA,AURORA,3584.846113368186
ACRELANDIA,BALNEARIO ARROIO DO SILVA,3782.4554925122834
ACRELANDIA,BALNEARIO BARRA DO SUL,3599.4323034709505
ACRELANDIA,BALNEARIO CAMBORIU,3650.588616786851
ACRELANDIA,BALNEARIO GAIVOTA,3786.377410989001
ACRELANDIA,BANDEIRANTE,3161.757207923485
ACRELANDIA,BARRA BONITA,3165.0838776285896
ACRELANDIA,BARRA VELHA,3609.9440028982717
ACRELANDIA,BELA VISTA DO TOLDO,3396.5720436764163
ACRELANDIA,BELMONTE,3176.150777769102
ACRELANDIA,BENEDITO NOVO,3556.822045922614
ACRELANDIA,BIGUACU,3698.724582493191
ACRELANDIA,BLUMENAU,3599.6825723244515
ACRELANDIA,BOCAINA DO SUL,3600.569147804627
ACRELANDIA,BOM JARDIM DA SERRA,3693.3083567567137
ACRELANDIA,BOM JESUS,3265.8881621140167
ACRELANDIA,BOM JESUS DO OESTE,3199.8038022688634
ACRELANDIA,BOM RETIRO,3649.2922573892765
ACRELANDIA,BOMBINHAS,3676.526833776518
ACRELANDIA,BOTUVERA,3627.0052252340743
ACRELANDIA,BRACO DO NORTE,3729.9931152872928
ACRELANDIA,BRACO DO TROMBUDO,3565.065851339396
ACRELANDIA,BRUNOPOLIS,3467.6817811763167
ACRELANDIA,BRUSQUE,3632.685715153004
ACRELANDIA,CACADOR,3396.635481789382
ACRELANDIA,CAIBI,3230.7966812790123
ACRELANDIA,CALMON,3370.916621128327
ACRELANDIA,CAMBORIU,3651.570356333168
ACRELANDIA,CAMPO ALEGRE,3507.7626056110353
ACRELANDIA,CAMPO BELO DO SUL,3541.0835019417973
ACRELANDIA,CAMPO ERE,3167.316186216803
ACRELANDIA,CAMPOS NOVOS,3445.5777328221934
ACRELANDIA,CANELINHA,3664.6609422473266
ACRELANDIA,CANOINHAS,3393.088525549037
ACRELANDIA,CAPAO ALTO,3568.2112961275675
ACRELANDIA,CAPINZAL,3403.7240241315712
ACRELANDIA,CAPIVARI DE BAIXO,3767.668492982032
ACRELANDIA,CATANDUVAS,3369.324742535721
ACRELANDIA,CAXAMBU DO SUL,3272.73559961594
ACRELANDIA,CELSO RAMOS,3461.015289071618
ACRELANDIA,CERRO NEGRO,3520.1461767847527
ACRELANDIA,CHAPADAO DO LAGEADO,3621.690967889295
ACRELANDIA,CHAPECO,3287.1882485678257
ACRELANDIA,COCAL DO SUL,3749.9647535820113
ACRELANDIA,CONCORDIA,3354.861549402312
ACRELANDIA,CORDILHEIRA ALTA,3275.548590543226
ACRELANDIA,CORONEL FREITAS,3257.7138050099
ACRELANDIA,CORONEL MARTINS,3217.1362650462843
ACRELANDIA,CORREIA PINTO,3544.233025689447
ACRELANDIA,CORUPA,3532.620715400728
ACRELANDIA,CRICIUMA,3752.811563134002
ACRELANDIA,CUNHA PORA,3216.7692924007697
ACRELANDIA,CUNHATAI,3230.8393476343103
ACRELANDIA,CURITIBANOS,3491.5530041601446
ACRELANDIA,DESCANSO,3179.7237543881347
ACRELANDIA,DIONISIO CERQUEIRA,3101.69923231323
ACRELANDIA,DONA EMMA,3541.9722786408606
ACRELANDIA,DOUTOR PEDRINHO,3537.861575259151
ACRELANDIA,ENTRE RIOS,3249.654586373703
ACRELANDIA,ERMO,3761.549948211383
ACRELANDIA,ERVAL VELHO,3411.313879170844
ACRELANDIA,FAXINAL DOS GUEDES,3290.9267215938266
ACRELANDIA,FLOR DO SERTAO,3187.512052715862
ACRELANDIA,FLORIANOPOLIS,3719.656743718659
ACRELANDIA,FORMOSA DO SUL,3220.306721553751
ACRELANDIA,FORQUILHINHA,3751.10606216793
ACRELANDIA,FRAIBURGO,3431.8984481708794
ACRELANDIA,FREI ROGERIO,3459.2205171867
ACRELANDIA,GALVAO,3208.6109793522955
ACRELANDIA,GAROPABA,3756.593282710001
ACRELANDIA,GARUVA,3533.004047825958
ACRELANDIA,GASPAR,3612.6303435777504
ACRELANDIA,GOVERNADOR CELSO RAMOS,3690.5036029248886
ACRELANDIA,GRAO PARA,3715.8121951478506
ACRELANDIA,GRAVATAL,3748.5718729496944
ACRELANDIA,GUABIRUBA,3624.745446964882
ACRELANDIA,GUARACIABA,3152.1583621754226
ACRELANDIA,GUARAMIRIM,3561.774520802662
ACRELANDIA,GUARUJA DO SUL,3127.027827915003
ACRELANDIA,GUATAMBU,3277.0311918892658
ACRELANDIA,HERVAL D'OESTE,3397.967143089519
ACRELANDIA,IBIAM,3420.5789919134063
ACRELANDIA,IBICARE,3398.8372324387105
ACRELANDIA,IBIRAMA,3569.6202607701593
ACRELANDIA,ICARA,3763.5585039977304
ACRELANDIA,ILHOTA,3622.6014951997226
ACRELANDIA,IMARUI,3769.5291943825723
ACRELANDIA,IMBITUBA,3773.4708371035395
ACRELANDIA,IMBUIA,3623.7480434831123
ACRELANDIA,INDAIAL,3580.8152800962716
ACRELANDIA,IOMERE,3400.0518528358243
ACRELANDIA,IPIRA,3396.106148458069
ACRELANDIA,IPORA DO OESTE,3195.8733783382677
ACRELANDIA,IPUACU,3249.3274660747775
ACRELANDIA,IPUMIRIM,3327.151417064255
ACRELANDIA,IRACEMINHA,3199.2741623065244
ACRELANDIA,IRANI,3342.130598462589
ACRELANDIA,IRATI,3212.6623565273876
ACRELANDIA,IRINEOPOLIS,3359.430466422992
ACRELANDIA,ITA,3335.21384886897
ACRELANDIA,ITAIOPOLIS,3457.7253233464503
ACRELANDIA,ITAJAI,3638.6400502350652
ACRELANDIA,ITAPEMA,3662.5439466046964
ACRELANDIA,ITAPIRANGA,3202.069403593242
ACRELANDIA,ITAPOA,3566.4667215632876
ACRELANDIA,ITUPORANGA,3598.1303816791506
ACRELANDIA,JABORA,3374.074492912896
ACRELANDIA,JACINTO MACHADO,3751.798024083276
ACRELANDIA,JAGUARUNA,3778.9866237947635
ACRELANDIA,JARAGUA DO SUL,3556.7098268107634
ACRELANDIA,JARDINOPOLIS,3223.2507927515558
ACRELANDIA,JOACABA,3394.8570975759135
ACRELANDIA,JOINVILLE,3561.292998080579
ACRELANDIA,JOSE BOITEUX,3548.619677948384
ACRELANDIA,JUPIA,3198.3038979977296
ACRELANDIA,LACERDOPOLIS,3400.2622490923673
ACRELANDIA,LAGES,3572.6751485117543
ACRELANDIA,LAGUNA,3787.933705688622
ACRELANDIA,LAJEADO GRANDE,3264.3285377106317
ACRELANDIA,LAURENTINO,3564.824585741875
ACRELANDIA,LAURO MULLER,3721.0998925650056
ACRELANDIA,LEBON REGIS,3442.7733554075658
ACRELANDIA,LEOBERTO LEAL,3638.286242220204
ACRELANDIA,LINDOIA DO SUL,3331.1457418748905
ACRELANDIA,LONTRAS,3578.019553094718
ACRELANDIA,LUIZ ALVES,3593.6407555459245
ACRELANDIA,LUZERNA,3394.0935014964334
ACRELANDIA,MACIEIRA,3371.7472214152126
ACRELANDIA,MAFRA,3445.417653773012
ACRELANDIA,MAJOR GERCINO,3661.1546195236215
ACRELANDIA,MAJOR VIEIRA,3419.533130061237
ACRELANDIA,MARACAJA,3763.7016966674673
ACRELANDIA,MARAVILHA,3200.9315124890754
ACRELANDIA,MAREMA,3253.3886501914158
ACRELANDIA,MASSARANDUBA,3575.6642300324897
ACRELANDIA,MATOS COSTA,3352.3136423636774
ACRELANDIA,MELEIRO,3745.0993689482666
ACRELANDIA,MIRIM DOCE,3530.148069315558
ACRELANDIA,MODELO,3212.4360102500445
ACRELANDIA,MONDAI,3220.8053326193162
ACRELANDIA,MONTE CARLO,3447.9296195542656
ACRELANDIA,MONTE CASTELO,3438.6435402613747
ACRELANDIA,MORRO DA FUMACA,3765.504149758487
ACRELANDIA,MORRO GRANDE,3734.7413193841508
ACRELANDIA,NAVEGANTES,3638.6531082829224
ACRELANDIA,NOVA ERECHIM,3240.312849748792
ACRELANDIA,NOVA ITABERABA,3252.6914319525945
ACRELANDIA,NOVA TRENTO,3649.9078769509906
ACRELANDIA,NOVA VENEZA,3737.4527715972
ACRELANDIA,NOVO HORIZONTE,3194.1546592137183
ACRELANDIA,ORLEANS,3726.2073592945417
ACRELANDIA,OTACILIO COSTA,3556.0350542209053
ACRELANDIA,OURO,3403.7240241315712
ACRELANDIA,OURO VERDE,3268.5648207498043
ACRELANDIA,PAIAL,3315.8517340936937
ACRELANDIA,PAINEL,3604.8713575495185
ACRELANDIA,PALHOCA,3712.9409738688314
ACRELANDIA,PALMA SOLA,3144.106995475058
ACRELANDIA,PALMEIRA,3563.84934452311
ACRELANDIA,PALMITOS,3236.423846100181
ACRELANDIA,PAPANDUVA,3438.17101581173
ACRELANDIA,PARAISO,3140.883815932024
ACRELANDIA,PASSO DE TORRES,3790.4259338407924
ACRELANDIA,PASSOS MAIA,3301.96647949309
ACRELANDIA,PAULO LOPES,3743.664113826611
ACRELANDIA,PEDRAS GRANDES,3744.977452549669
ACRELANDIA,PENHA,3626.801156484266
ACRELANDIA,PERITIBA,3381.202616461233
ACRELANDIA,PETROLANDIA,3602.0533131153734
ACRELANDIA,PICARRAS,3623.7723944100544
ACRELANDIA,PINHALZINHO,3225.650587136624
ACRELANDIA,PINHEIRO PRETO,3406.410653249241
ACRELANDIA,PIRATUBA,3398.3416467554557
ACRELANDIA,PLANALTO ALEGRE,3263.2528516538005
ACRELANDIA,POMERODE,3571.647052369833
ACRELANDIA,PONTE ALTA,3531.6530332699012
ACRELANDIA,PONTE ALTA DO NORTE,3488.938973668429
ACRELANDIA,PONTE SERRADA,3315.565943448338
ACRELANDIA,PORTO BELO,3674.5184481255073
ACRELANDIA,PORTO UNIAO,3333.486959268047
ACRELANDIA,POUSO REDONDO,3549.8088272172527
ACRELANDIA,PRAIA GRANDE,3756.7352412834184
ACRELANDIA,PRESIDENTE CASTELO BRANCO,3373.349936241723
ACRELANDIA,PRESIDENTE GETULIO,3558.909215900324
ACRELANDIA,PRESIDENTE NEREU,3603.915973441646
ACRELANDIA,PRINCESA,3127.9502805014245
ACRELANDIA,QUILOMBO,3235.52993892324
ACRELANDIA,RANCHO QUEIMADO,3680.957293352434
ACRELANDIA,RIO DAS ANTAS,3403.9158281170376
ACRELANDIA,RIO DO CAMPO,3497.2461178484004
ACRELANDIA,RIO DO OESTE,3556.96831784816
ACRELANDIA,RIO DO SUL,3573.505585296155
ACRELANDIA,RIO DOS CEDROS,3560.6928143666705
ACRELANDIA,RIO FORTUNA,3720.9961110793115
ACRELANDIA,RIO NEGRINHO,3488.52321698668
ACRELANDIA,RIO RUFINO,3629.2685021464385
ACRELANDIA,RIQUEZA,3222.871958457332
ACRELANDIA,RODEIO,3571.0319784972294
ACRELANDIA,ROMELANDIA,3178.5276205985074
ACRELANDIA,SALETE,3514.8849433670334
ACRELANDIA,SALTINHO,3192.986558872934
ACRELANDIA,SALTO VELOSO,3374.422184648768
ACRELANDIA,SANGAO,3771.75891862415
ACRELANDIA,SANTA CECILIA,3472.5911115280733
ACRELANDIA,SANTA HELENA,3183.31957166587
ACRELANDIA,SANTA ROSA DE LIMA,3708.6507323157407
ACRELANDIA,SANTA ROSA DO SUL,3772.491004289014
ACRELANDIA,SANTA TEREZINHA,3493.0774866451748
ACRELANDIA,SANTA TEREZINHA DO PROGRESSO,3181.1058454002464
ACRELANDIA,SANTIAGO DO SUL,3228.881525138477
ACRELANDIA,SANTO AMARO DA IMPERATRIZ,3706.267120408433
ACRELANDIA,SAO BENTO DO SUL,3502.603481286321
ACRELANDIA,SAO BERNARDINO,3186.071680100565
ACRELANDIA,SAO BONIFACIO,3714.318602745966
ACRELANDIA,SAO CARLOS,3251.2296054257854
ACRELANDIA,SAO CRISTOVAO DO SUL,3502.5327394959945
ACRELANDIA,SAO DOMINGOS,3233.2172118780722
ACRELANDIA,SAO FRANCISCO DO SUL,3576.966696567845
ACRELANDIA,SAO JOAO BATISTA,3657.764634537581
ACRELANDIA,SAO JOAO DO ITAPERIU,3599.8724219225132
ACRELANDIA,SAO JOAO DO OESTE,3203.7597736968273
ACRELANDIA,SAO JOAO DO SUL,3772.506711137767
ACRELANDIA,SAO JOAQUIM,3660.3759324127072
ACRELANDIA,SAO JOSE,3713.8182485469943
ACRELANDIA,SAO JOSE DO CEDRO,3137.6835049648657
ACRELANDIA,SAO JOSE DO CERRITO,3532.4851380080413
ACRELANDIA,SAO LOURENCO DO OESTE,3182.2289477408617
ACRELANDIA,SAO LUDGERO,3734.3122819187543
ACRELANDIA,SAO MARTINHO,3736.4955044968033
ACRELANDIA,SAO MIGUEL DA BOA VISTA,3185.9891801955673
ACRELANDIA,SAO MIGUEL D'OESTE,3167.2433912986244
ACRELANDIA,SAO PEDRO DE ALCANTARA,3691.105715683346
ACRELANDIA,SAUDADES,3233.9672278719177
ACRELANDIA,SCHROEDER,3548.761903667984
ACRELANDIA,SEARA,3319.111803621043
ACRELANDIA,SERRA ALTA,3207.5743753747142
ACRELANDIA,SIDEROPOLIS,3739.632566839613
ACRELANDIA,SOMBRIO,3778.411210439915
ACRELANDIA,SUL BRASIL,3215.6680169809315
ACRELANDIA,TAIO,3529.4129908794
ACRELANDIA,TANGARA,3410.9349165878057
ACRELANDIA,TIGRINHOS,3193.4636653417533
ACRELANDIA,TIJUCAS,3675.5417881330245
ACRELANDIA,TIMBE DO SUL,3727.123974371534
ACRELANDIA,TIMBO,3569.7773540114986
ACRELANDIA,TIMBO GRANDE,3411.8317957879062
ACRELANDIA,TRES BARRAS,3392.7774180352044
ACRELANDIA,TREVISO,3728.305206955032
ACRELANDIA,TREZE DE MAIO,3761.415062764435
ACRELANDIA,TREZE TILIAS,3385.333363108015
ACRELANDIA,TROMBUDO CENTRAL,3567.3926974187384
ACRELANDIA,TUBARAO,3765.0548402325367
ACRELANDIA,TUNAPOLIS,3185.1645833256175
ACRELANDIA,TURVO,3752.3103926197373
ACRELANDIA,UNIAO DO OESTE,3228.678240273587
ACRELANDIA,URUBICI,3662.0721508195857
ACRELANDIA,URUPEMA,3629.4759515359456
ACRELANDIA,URUSSANGA,3740.380284587828
ACRELANDIA,VARGEAO,3301.8782709833263
ACRELANDIA,VARGEM,3477.1274242918453
ACRELANDIA,VARGEM BONITA,3354.3491306983283
ACRELANDIA,VIDAL RAMOS,3620.161202868444
ACRELANDIA,VIDEIRA,3408.369102545187
ACRELANDIA,VITOR MEIRELES,3520.9610975291857
ACRELANDIA,WITMARSUM,3528.978088653649
ACRELANDIA,XANXERE,3280.7226752892534
ACRELANDIA,XAVANTINA,3307.437286256532
ACRELANDIA,XAXIM,3279.4151042108992
ACRELANDIA,ZORTEA,3421.320314086647
ACRELANDIA,AMPARO DE SAO FRANCISCO,4426.611491039083
ACRELANDIA,AQUIDABA,4414.0419356432285
ACRELANDIA,ARACAJU,4403.167652037869
ACRELANDIA,ARAUA,4321.873815765874
ACRELANDIA,AREIA BRANCA,4368.114278831949
ACRELANDIA,BARRA DOS COQUEIROS,4409.0809896369055
ACRELANDIA,BOQUIM,4321.886379616669
ACRELANDIA,BREJO GRANDE,4494.601077967556
ACRELANDIA,CAMPO DO BRITO,4341.618369079315
ACRELANDIA,CANHOBA,4419.227619989016
ACRELANDIA,CANINDE DE SAO FRANCISCO,4304.182577450321
ACRELANDIA,CAPELA,4407.220897357081
ACRELANDIA,CARIRA,4311.832204848645
ACRELANDIA,CARMOPOLIS,4417.080595582882
ACRELANDIA,CEDRO DE SAO JOAO,4433.3779009980135
ACRELANDIA,CRISTINAPOLIS,4302.8926713396695
ACRELANDIA,CUMBE,4388.631657291887
ACRELANDIA,DIVINA PASTORA,4393.365335579505
ACRELANDIA,ESTANCIA,4349.846298913771
ACRELANDIA,FEIRA NOVA,4369.844801122211
ACRELANDIA,FREI PAULO,4336.257927542621
ACRELANDIA,GARARU,4405.43877612204
ACRELANDIA,GENERAL MAYNARD,4416.963255423272
ACRELANDIA,GRACHO CARDOSO,4387.754274144257
ACRELANDIA,ILHA DAS FLORES,4482.752946893401
ACRELANDIA,INDIAROBA,4338.247867373348
ACRELANDIA,ITABAIANA,4352.068529551813
ACRELANDIA,ITABAIANINHA,4296.8487581500585
ACRELANDIA,ITABI,4401.560027174341
ACRELANDIA,ITAPORANGA D'AJUDA,4367.67886278426
ACRELANDIA,JAPARATUBA,4423.1385739355965
ACRELANDIA,JAPOATA,4444.76727423499
ACRELANDIA,LAGARTO,4317.6805634197135
ACRELANDIA,LARANJEIRAS,4388.642638380662
ACRELANDIA,MACAMBIRA,4334.422993505886
ACRELANDIA,MALHADA DOS BOIS,4427.054057049871
ACRELANDIA,MALHADOR,4369.850720299367
ACRELANDIA,MARUIM,4402.080371191192
ACRELANDIA,MOITA BONITA,4364.192778876535
ACRELANDIA,MONTE ALEGRE DE SERGIPE,4334.175770370923
ACRELANDIA,MURIBECA,4422.2862520083345
ACRELANDIA,NEOPOLIS,4478.809243387
ACRELANDIA,NOSSA SENHORA APARECIDA,4343.989174112835
ACRELANDIA,NOSSA SENHORA DA GLORIA,4353.842568332884
ACRELANDIA,NOSSA SENHORA DAS DORES,4386.599222614216
ACRELANDIA,NOSSA SENHORA DE LOURDES,4409.220844649299
ACRELANDIA,NOSSA SENHORA DO SOCORRO,4395.909173874066
ACRELANDIA,PACATUBA,4466.43807769658
ACRELANDIA,PEDRA MOLE,4313.91184011798
ACRELANDIA,PEDRINHAS,4314.509836923928
ACRELANDIA,PINHAO,4308.160930575608
ACRELANDIA,PIRAMBU,4435.997577505029
ACRELANDIA,POCO REDONDO,4317.821225673145
ACRELANDIA,POCO VERDE,4239.928350600289
ACRELANDIA,PORTO DA FOLHA,4377.681609811879
ACRELANDIA,PROPRIA,4439.482408044167
ACRELANDIA,RIACHAO DO DANTAS,4307.2005709958685
ACRELANDIA,RIACHUELO,4387.359145469958
ACRELANDIA,RIBEIROPOLIS,4353.996804470072
ACRELANDIA,ROSARIO DO CATETE,4409.5609516333325
ACRELANDIA,SALGADO,4344.0587813519805
ACRELANDIA,SANTA LUZIA DO ITANHY,4348.401197131157
ACRELANDIA,SANTA ROSA DE LIMA,4386.104958826904
ACRELANDIA,SANTANA DO SAO FRANCISCO,4474.521998649076
ACRELANDIA,SANTO AMARO DAS BROTAS,4406.381204736173
ACRELANDIA,SAO CRISTOVAO,4383.86283177903
ACRELANDIA,SAO DOMINGOS,4331.161836114909
ACRELANDIA,SAO FRANCISCO,4433.003232777542
ACRELANDIA,SAO MIGUEL DO ALEIXO,4358.98450499043
ACRELANDIA,SIMAO DIAS,4294.427752447901
ACRELANDIA,SIRIRI,4398.027990529361
ACRELANDIA,TELHA,4433.627082784286
ACRELANDIA,TOBIAS BARRETO,4267.386738857056
ACRELANDIA,TOMAR DO GERU,4289.546264955579
ACRELANDIA,UMBAUBA,4317.515102408468
ACRELANDIA,ADAMANTINA,2891.628936280412
ACRELANDIA,ADOLFO,3020.356607278972
ACRELANDIA,AGUAI,3403.5703611318218
ACRELANDIA,AGUAS DA PRATA,3426.3907345906587
ACRELANDIA,AGUAS DE LINDOIA,3475.820309017337
ACRELANDIA,AGUAS DE SANTA BARBARA,3204.309684731933
ACRELANDIA,AGUAS DE SAO PEDRO,3337.5511548084182
ACRELANDIA,AGUDOS,3197.5388102786337
ACRELANDIA,ALAMBARI,3413.665755001133
ACRELANDIA,ALFREDO MARCONDES,2877.3080872751366
ACRELANDIA,ALTAIR,3037.3726197814267
ACRELANDIA,ALTINOPOLIS,3280.3645437819023
ACRELANDIA,ALTO ALEGRE,2987.6709942775437
ACRELANDIA,ALUMINIO,3484.365611925374
ACRELANDIA,ALVARES FLORENCE,2917.4222964134697
ACRELANDIA,ALVARES MACHADO,2881.487004023575
ACRELANDIA,ALVARO DE CARVALHO,3081.5271931273223
ACRELANDIA,ALVINLANDIA,3106.319369332865
ACRELANDIA,AMERICANA,3412.2376070939085
ACRELANDIA,AMERICO BRASILIENSE,3242.477338836119
ACRELANDIA,AMERICO DE CAMPOS,2937.115196822967
ACRELANDIA,AMPARO,3477.6002453342776
ACRELANDIA,ANALANDIA,3325.7776005093215
ACRELANDIA,ANDRADINA,2789.3809254517914
ACRELANDIA,ANGATUBA,3349.4768742189913
ACRELANDIA,ANHEMBI,3323.580165092111
ACRELANDIA,ANHUMAS,2911.477028763777
ACRELANDIA,APARECIDA,3672.190673162179
ACRELANDIA,APARECIDA D'OESTE,2809.9751889270597
ACRELANDIA,APIAI,3391.0289201070777
ACRELANDIA,ARACARIGUAMA,3499.446564286049
ACRELANDIA,ARACATUBA,2924.7536616381626
ACRELANDIA,ARACOIABA DA SERRA,3441.572028630273
ACRELANDIA,ARAMINA,3165.4508662032104
ACRELANDIA,ARANDU,3246.1921415080274
ACRELANDIA,ARAPEI,3756.8669009796013
ACRELANDIA,ARARAQUARA,3239.4313022392284
ACRELANDIA,ARARAS,3376.8572392024507
ACRELANDIA,ARCO-IRIS,2969.0152698447127
ACRELANDIA,AREALVA,3169.7369882753264
ACRELANDIA,AREIAS,3719.889752244713
ACRELANDIA,AREIOPOLIS,3251.100514270049
ACRELANDIA,ARIRANHA,3119.501728119003
ACRELANDIA,ARTUR NOGUEIRA,3418.788456950135
ACRELANDIA,ARUJA,3582.9093166956245
ACRELANDIA,ASPASIA,2806.2824764111506
ACRELANDIA,ASSIS,3052.3516495307363
ACRELANDIA,ATIBAIA,3534.030721058
ACRELANDIA,AURIFLAMA,2868.420129161066
ACRELANDIA,AVAI,3130.4970599395524
ACRELANDIA,AVANHANDAVA,3002.294456958781
ACRELANDIA,AVARE,3257.47889272151
ACRELANDIA,BADY BASSITT,3019.2789342912256
ACRELANDIA,BALBINOS,3108.452955256304
ACRELANDIA,BALSAMO,2988.587626838267
ACRELANDIA,BANANAL,3772.339169626929
ACRELANDIA,BARAO DE ANTONINA,3232.567073651748
ACRELANDIA,BARBOSA,2987.2370921789034
ACRELANDIA,BARIRI,3193.7339390023976
ACRELANDIA,BARRA BONITA,3249.9184512511997
ACRELANDIA,BARRA DO CHAPEU,3368.7850529917714
ACRELANDIA,BARRA DO TURVO,3450.679346277812
ACRELANDIA,BARRETOS,3099.8439326734065
ACRELANDIA,BARRINHA,3195.488260937652
ACRELANDIA,BARUERI,3527.974454024403
ACRELANDIA,BASTOS,2951.129400835811
ACRELANDIA,BATATAIS,3245.2179488124484
ACRELANDIA,BAURU,3175.867589381744
ACRELANDIA,BEBEDOURO,3139.2382077720804
ACRELANDIA,BENTO DE ABREU,2886.315406145858
ACRELANDIA,BERNARDINO DE CAMPOS,3188.438685456256
ACRELANDIA,BERTIOGA,3641.2846517713683
ACRELANDIA,BILAC,2936.6550615790634
ACRELANDIA,BIRIGUI,2941.868108010773
ACRELANDIA,BIRITIBA-MIRIM,3631.0588594807436
ACRELANDIA,BOA ESPERANCA DO SUL,3228.7317911560717
ACRELANDIA,BOCAINA,3225.6099787587295
ACRELANDIA,BOFETE,3334.8506564679406
ACRELANDIA,BOITUVA,3416.55633943956
ACRELANDIA,BOM JESUS DOS PERDOES,3546.229765545519
ACRELANDIA,BOM SUCESSO DE ITARARE,3341.130075121574
ACRELANDIA,BORA,3004.3571991160593
ACRELANDIA,BORACEIA,3199.8740087395267
ACRELANDIA,BORBOREMA,3118.911191178574
ACRELANDIA,BOREBI,3207.0046459855103
ACRELANDIA,BOTUCATU,3294.7123085983153
ACRELANDIA,BRAGANCA PAULISTA,3522.901891374529
ACRELANDIA,BRAUNA,2962.749236523732
ACRELANDIA,BREJO ALEGRE,2950.8527746451805
ACRELANDIA,BRODOSQUI,3243.612323401404
ACRELANDIA,BROTAS,3283.528617279462
ACRELANDIA,BURI,3355.1588094540084
ACRELANDIA,BURITAMA,2947.5046535303
ACRELANDIA,BURITIZAL,3182.2246656300986
ACRELANDIA,CABRALIA PAULISTA,3156.357725970779
ACRELANDIA,CABREUVA,3480.8581942631363
ACRELANDIA,CACAPAVA,3634.512988453058
ACRELANDIA,CACHOEIRA PAULISTA,3687.4257621682386
ACRELANDIA,CACONDE,3405.7273086230857
